date,DBC,EEM,EFA,FXE,FXY,GLD,IEF,IWM,QQQ,SHY,SPY,TLT,UUP
2022-05-16,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-17,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-18,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-19,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-20,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-23,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-24,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-25,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-26,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-27,0.12866826924555277,-0.07100907220613212,-0.05685943361139897,-0.15095731371350363,-0.15095731371350363,0.16173997897875392,-0.1578429937160131,-0.036821955937315236,0.0,-0.1578429937160131,0.0,-0.13718595370848477,0.15095731371350363
2022-05-31,0.11957345284195667,-0.07802505891350632,-0.06370268004212297,-0.14487109717923702,-0.14487109717923702,0.11699590490871789,-0.14985190877505947,-0.047249160606023605,-0.016942936785158996,-0.14985190877505947,-0.01841443572880258,-0.13490947398759215,0.14487109717923702
2022-06-01,0.11047863643836056,-0.08504104562088052,-0.07054592647284698,-0.1387848806449704,-0.1387848806449704,0.07225183083868186,-0.14186082383410584,-0.057676365274731974,-0.03388587357031799,-0.14186082383410584,-0.03682887145760516,-0.13263299426669953,0.1387848806449704
2022-06-02,0.10138382003476447,-0.09205703232825474,-0.07738917290357097,-0.13269866411070377,-0.13269866411070377,0.027507756768645857,-0.1338697388931522,-0.06810356994344034,-0.050828810355476976,-0.1338697388931522,-0.05524330718640773,-0.1303565145458069,0.13269866411070377
2022-06-03,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-06,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-07,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-08,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-09,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-10,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-13,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-14,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-15,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-16,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-17,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-21,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-22,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-23,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-24,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-27,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-28,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-29,0.0957925098403906,-0.09637031983838215,-0.08159626316606276,-0.12895698060186941,-0.12895698060186941,0.0,-0.12895698060186941,-0.07451400564392566,-0.06124498710556881,-0.12895698060186941,-0.06656413188973934,-0.12895698060186941,0.12895698060186941
2022-06-30,0.10612504089974177,-0.11018163696104658,-0.10594680646851275,-0.14396419722813542,-0.14396419722813542,0.0,-0.14396419722813542,-0.07711431886955764,-0.06196657017940931,-0.14396419722813542,-0.0747045443482052,-0.14396419722813542,0.14396419722813542
2022-07-01,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-05,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-06,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-07,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-08,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-11,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-12,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-13,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-14,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-15,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-18,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-19,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-20,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-21,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-22,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-25,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-26,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-27,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-28,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-07-29,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-01,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-02,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-03,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-04,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-05,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-08,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-09,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-10,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-11,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-12,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-15,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-16,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-17,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-18,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-19,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-22,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-23,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-24,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-25,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-26,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-29,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-30,0.11056720211036931,-0.11611939769339402,-0.11641559076681439,-0.15041609901229225,-0.15041609901229225,0.0,-0.15041609901229225,-0.07823224539501726,-0.062276793136635145,-0.15041609901229225,-0.07820427004501591,-0.15041609901229225,0.15041609901229225
2022-08-31,0.09736813821396542,-0.1197563230547814,-0.11468498591905525,-0.15207110530707077,-0.15207110530707077,-0.050466622358397904,-0.15395592109776013,-0.05433566410204384,-0.043253915263950726,-0.15395592109776013,-0.05431623401649362,-0.148301473725692,0.15207110530707077
2022-09-01,0.08416907431756153,-0.12339324841616876,-0.11295438107129611,-0.15372611160184926,-0.15372611160184926,-0.10093324471679581,-0.157495743183228,-0.030439082809070404,-0.024231037391266304,-0.157495743183228,-0.030428197987971323,-0.14618684843909174,0.15372611160184926
2022-09-02,0.07097001042115764,-0.12703017377755613,-0.11122377622353699,-0.15538111789662779,-0.15538111789662779,-0.1513998670751937,-0.1610355652686959,-0.00654250151609698,-0.00520815951858189,-0.1610355652686959,-0.00654016195944904,-0.1440722231524915,0.15538111789662779
2022-09-06,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-07,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-08,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-09,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-12,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-13,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-14,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-15,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-16,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-19,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-20,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-21,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-22,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-23,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-26,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-27,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-28,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-29,0.06735631796471094,-0.12802590573599343,-0.11074996431289527,-0.1558342321333459,-0.1558342321333459,-0.16521682060691908,-0.16200471190423146,0.0,0.0,-0.16200471190423146,0.0,-0.14349327259157477,0.1558342321333459
2022-09-30,0.04672754170513464,-0.11977910016715618,-0.10779414763803752,-0.14663579030516663,-0.14663579030516663,-0.15589682679036465,-0.1525008450698106,-0.017890104810561174,-0.015605731863572024,-0.1525008450698106,-0.020162120036965443,-0.13490568077587867,0.14663579030516663
2022-10-03,0.02609876544555836,-0.11153229459831891,-0.10483833096317977,-0.13743734847698735,-0.13743734847698735,-0.14657683297381022,-0.14299697823538973,-0.03578020962112235,-0.031211463727144048,-0.14299697823538973,-0.040324240073930886,-0.1263180889601826,0.13743734847698735
2022-10-04,0.0054699891859820715,-0.10328548902948165,-0.10188251428832201,-0.12823890664880808,-0.12823890664880808,-0.13725683915725578,-0.13349311140096887,-0.053670314431683526,-0.04681719559071607,-0.13349311140096887,-0.06048636011089633,-0.11773049714448651,0.12823890664880808
2022-10-05,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-06,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-07,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-10,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-11,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-12,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-13,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-14,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-17,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-18,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
2022-10-19,0.0,-0.10109874092999148,-0.10109874092999148,-0.1257998197783657,-0.1257998197783657,-0.13478552119110612,-0.13097303710498814,-0.05841410914924112,-0.05095525901527077,-0.13097303710498814,-0.06583260931060231,-0.11545338512512086,0.1257998197783657
